Threshold	0.5958134105899568
me	0.5624764324284044
you	0.4508047804659293
us	0.6529104597463748
myself	0.4748627661479422
ourselves	0.27117117611905983
yourself	0.653180302401724
mine	0.46870050407864905
theirs	0.3650116359092457
i	0.43321118761008703
ours	0.3472677096992486
0	0.6616751384119032
000	0.6537571877923023
a_4	0.5874356787291983
a_league	0.0647676645227826
a_level	0.5773343122827601
a_torn_anterior_cruciate_ligament	0.4841831705937393
aaa	0.07337941546031335
aaa_affiliate	0.30934667590155573
aaliyah	0.6386417827779045
aardsma	0.6235847946830619
aaron	0.5655667681826899
aaron_craft	0.5481263613478322
aaron_harang	0.6960974427302721
aaron_harrison	0.5541242830509868
aaron_hernandez	0.25726791902146506
aaron_murray	0.586948109773668
aaron_ramsey	0.40441724817912894
aaron_rodgers	0.589179385386144
aaron_ross	0.5474706982469181
ab	0.4981552379373829
abandon	0.7013828698627531
abbey	0.3266542260871552
abbott	0.11561662889924751
abbott_laboratories	0.5412473364637972
abbreviated	0.6461880717824423
abby	0.49749212585381763
abc	0.03283001143577513
abc_family	0.018730192414217472
abc_news	0.15643882061694236
abdelkader	0.49129807631277245
abdomen	0.5371878018226894
abdominal	0.42633452498396607
abe	0.6482854059989301
aberdeen	0.5736931568088894
able	0.6254265155571268
abnormal	0.4595778311255868
abolitionist	0.3990987620925236
aborted	0.5553596010603669
abortion	0.0029704752110656374
abortions	0.03929000211366285
abortion_clinics	0.06264327330487096
abortion_providers	0.11478614893615746
above	0.569660160231133
abraham	0.24600143465920576
abraham_lincoln	0.12334670325789965
abramovich	0.5135632535342651
abrams	0.35875458541023963
abramson	0.5211669721562963
abreu	0.30258179332941404
abrupt	0.6947202199821252
absence	0.4799849096844465
absences	0.2789156262544805
absent	0.4152985595680365
absentee_ballots	0.12359590724962233
absolute	0.3476722653520671
absolutely	0.39222258604386107
absorption	0.5890512472379339
abstentions	0.3292785354069062
abstract	0.37125253749090537
abstraction	0.6360212527348865
absurd	0.4395938905121798
absurdity	0.45603676532154525
abu_dhabi	0.45459852586714355
abundance	0.5693699542871195
abundant	0.48332853694414113
abuses	0.3943855473532637
abuse_cases	0.19806184178679254
abuse_victims	0.3011454185008502
abusers	0.26659818476089026
abusive	0.3970901876810956
abusive_behavior	0.2196303340519422
abyss	0.48216484636238877
ac_milan	0.5269300970035018
academia	0.5085484249289574
academic	0.4111036934296174
academy	0.43187715287038797
academies	0.08347886056195097
academy_awards	0.09111234261565082
academy_award	0.040917178365013074
acc	0.21195118224174903
accelerated	0.2431438772147484
acceleration	0.12338621076020606
accelerator	0.10701696831072949
accent	0.19709947235103498
accenture	0.4923216829302348
acceptable	0.40601648219279807
acceptance_speech	0.22292256060564708
accessories	0.6117850224093
accident	0.6762601276869331
accidents	0.5358478846822636
accidental	0.5846237203159579
acclaim	0.2862646446928737
accolades	0.5077620965910327
accommodation	0.5642677717287944
accommodations	0.5759259853492538
accompaniment	0.32189360797920996
accomplishments	0.4056324801745411
accomplishment	0.458275109576038
accord	0.5026702121094769
accordion	0.3660815619722324
account	0.48813675093659403
accounts	0.5195104822873002
accountability	0.35686888158849595
accountable	0.53202386574761
accountant	0.4373540642189927
accountants	0.5634988519291227
accounting	0.31065727255896725
accreditation	0.22410146522863184
accumulation	0.44993602710486336
accuracy	0.6523197624854531
accurate	0.5688010963265084
accusation	0.563763372757962
accusatory	0.47883322862394795
accuser	0.47313965410141345
ace	0.3867090009937584
aces	0.4007679341855461
acela	0.606293874173464
acevedo	0.6377580833649441
achievements	0.5212255112729782
achievement	0.3479808783175604
achilles	0.5311959880033799
acho	0.43588330827517796
acid	0.5315918688743584
ackerman	0.27850733594930066
ackermann	0.598953379913655
ackley	0.6770564199456305
acknowledgment	0.5070784518737299
acl	0.7096745188706002
acoustic	0.2361744238948953
acoustics	0.20751703832642598
acquaintances	0.5799522831380152
acquaintance	0.5859508541112788
acquisition	0.3271200191588046
acquisitions	0.5500456791818171
acquittal	0.22961103692739793
acres	0.5599358062488424
acre	0.6951152401108036
acreage	0.11486133186833247
acrimony	0.3635391462844646
acrobats	0.1624532351852317
acrobatic	0.5077020869277424
acronym	0.6806332315175583
act	0.4858388771590285
acting	0.45541804987952217
actavis	0.3561815334056716
action	0.6193846282127631
actions	0.46034301709884695
active_duty	0.28703491484995713
active_players	0.06141045111462162
active_player	0.056638473099857145
active_roster	0.5281408354109511
activism	0.3081030968498154
activist	0.37442300439038045
activists	0.2142952080614554
activities	0.448307862521102
actors	0.020395250075059712
actor	0.025188976206567126
actress	0.03184345944146083
actresses	0.04367955027714576
actual	0.30485636855374787
acumen	0.17479767547680924
acute	0.44969812328377234
ads	0.37597228119874393
ad	0.11817874285465557
ad_hoc	0.4096386429137807
adam	0.6064300365220148
adams	0.6072366161434745
adam_dunn	0.5334957231331857
adam_henrique	0.5603518367921543
adam_laroche	0.4939991641955269
adam_lind	0.6280153482533775
adam_silver	0.2959062943268963
adam_wainwright	0.6702730639274302
adaptation	0.033739897917944295
adderall	0.19336466196471025
addicts	0.6855080625953359
addiction	0.47227601445905076
addison	0.6221763963028817
addison_reed	0.6237489692548109
additions	0.6477179678028178
address	0.18059338756706822
adeiny_hechavarria	0.2956234012707811
adele	0.12505362643232099
adelson	0.6131657700559873
adequate	0.24796751765752734
adherence	0.5486398935865315
adidas	0.23628950255187353
adjective	0.4207573931632055
adjectives	0.5343371345059285
adjusted	0.26139685644492605
adjustments	0.6264018253885393
adjustment	0.4824056890316667
administration	0.01065700741564135
administrations	0.05460608422542135
administration_official	0.07828420828842031
administrator	0.10952881988089669
administrators	0.23908727481264758
admirable	0.24907017781088148
admirals	0.30221221055688396
admiral	0.6345644249225688
admiration	0.4829207006723458
admirer	0.49152578551644066
admirers	0.3607644852549352
admissions	0.5030928681348019
admitting	0.3895110258427258
ado	0.22520339768592312
adolescent	0.12555764841721584
adoption	0.4243679019147406
adoptive	0.5093543541246166
adoptive_parents	0.4404809885462668
adp	0.05961285936545557
adrenaline	0.669296039281209
adrenaline_rush	0.4766645930965505
adrian	0.6630437242799307
adrian_gonzalez	0.5756697366171315
adrian_peterson	0.44278935411587017
adriatic	0.10541793267543997
adrien	0.2924302049193277
adults	0.339997470539266
adult	0.4006954223110051
adult_swim	0.04957936958660403
adultery	0.48714259936376336
adulthood	0.13614515001366934
advance_notice	0.29444971283131394
advanced_economies	0.05295360760499557
advanced_practice	0.0932305369680797
advancement	0.31435159099982857
advantage	0.6788898914698271
advent	0.5056284549333299
adventures	0.03701499911580597
adventure	0.040565755724364605
adventurous	0.10653403762354918
adversaries	0.4085776719574046
adversary	0.2837057570346109
adverse_selection	0.25257328378282473
adversity	0.49466921686574095
advertisements	0.36011949071291727
advertisement	0.4724325816778866
advertisers	0.27607825389008533
advertising	0.453290467312662
adviser	0.20738028150442767
advisers	0.22674277946409505
advisors	0.09021998527439068
advisory	0.37336021587492885
advisory_board	0.15429571224883198
advocacy	0.08069574426990833
advocacy_group	0.122475599984321
advocacy_groups	0.044862975057849974
advocacy_organization	0.14609545361464304
advocates	0.046063365600169215
advocate	0.10404339413598473
aer_lingus	0.2888995802306189
aerial	0.621944622973791
aerospace	0.11482693665617227
aeruginosa	0.3671356359421656
aesthetics	0.13696059332078403
aesthetic	0.14830288826401616
aetna	0.1682671208269294
afc	0.6855183511676431
afc_championship_game	0.6534298144089967
afc_east	0.6554032802047719
afc_north	0.6103713657727305
afc_south	0.42565331679381824
afc_west	0.5641528735105894
affable	0.26919486692221684
affair	0.24370927509260898
affairs	0.6214500062962584
affection	0.29760654806755993
affeldt	0.5527832514164718
affidavit	0.3439359538815364
affiliates	0.6249650387913022
affiliate	0.5247805968304222
affiliation	0.5135954031948304
affinity	0.2935568801181597
affirmative_action	0.25197726888748584
affleck	0.04172914420917684
affluent	0.5372503349402015
affordability	0.50298733118996
affordable_care_act	0.0028694603714986
afghan	0.5081316924885746
afghanistan	0.45921742933909426
afghans	0.5812694930352125
aficionados	0.5039645453631809
afr	0.7093646122127599
africa	0.564984381019674
african_american	0.5543752681866208
african_americans	0.44694735963609755
african_champions	0.46721724816336474
afro	0.2744991044499445
aftermath	0.5213238844349436
afternoon	0.6496411522048577
afternoon_delight	0.03859479284094214
afterthought	0.3142152973523813
ag_ero	0.6404154177851586
again	0.714510814546801
agassi	0.13202479687381674
age	0.47291369668745487
aging	0.5896221246412002
ages	0.42022616467873963
ageing	0.20900232583105194
age_group	0.5669090373000318
agee	0.2562475182885311
agency	0.15491830082739577
agencies	0.32946551171484384
agenda	0.21858312863200846
agendas	0.6761367187088829
agents	0.5421535127921564
agent	0.5714758627005523
aggies	0.5479922029014961
aggravating	0.1708154023149967
aggravated	0.3539199927437333
aggregate	0.48107293181884636
aggression	0.6028259683738675
aggressive	0.6557605677712925
aggressiveness	0.4766225840408277
aggressor	0.5794607588185814
agile	0.6151927330578839
agility	0.4526059292236775
agnelli	0.48334144234228693
agnew	0.4984485307281593
agnieszka	0.5716353122987515
ago	0.512154396823954
agonizing	0.6244049131302489
agony	0.5875111510327604
agreement	0.4323186132618868
agricultural	0.32352829257309323
agriculture	0.38409627629900744
aguirre	0.5719470828492972
ahl	0.7245319498376782
ahlquist	0.2996176714277279
ahmad	0.6165166579831345
ahn	0.6275014001996458
aid	0.4064935077922651
aid_program	0.4799579294941805
aides	0.12678197616276465
aide	0.16413725328176265
aids	0.22409453537790724
aiello	0.07901860613852507
aikman	0.35967323584608535
ailing	0.46689966308255537
ailments	0.3471799496991691
ailment	0.4923503945429787
aim	0.5510114788813173
aino	0.47171748459088503
aipac	0.22501498228237093
air	0.5839229570157446
air_bag	0.44619326046608887
air_canada	0.5159142517261728
air_conditioning	0.401044541514914
air_force	0.47503681540335163
air_france	0.05670827472518758
air_lock	0.6696338422738548
air_pollution	0.4653539362049016
air_quality	0.3926437579607671
air_traffic	0.33048268864301844
air_traffic_control	0.18672808194626822
air_traffic_controllers	0.403343829374205
air_traffic_management	0.34414289824960564
airborne	0.373203362454144
airbus	0.1727281525193688
aircraft	0.1428176775018425
airline	0.2537114335833591
airlines	0.20751619771334784
airline_industry	0.0919290221123732
airplanes	0.4437887596804847
airplane	0.5412425810773183
airports	0.5041139058477977
airport	0.5494045988369283
airport_security	0.4724510255148242
airspace	0.41259547337332425
airstrikes	0.34180293626326264
airwaves	0.4106628602983694
airways	0.26006022307209575
airy	0.4531383784142822
aisle	0.6643265361237116
aisles	0.49905606884633835
aj_mccarron	0.46652961323789577
ajax	0.5659773964655485
ajax_amsterdam	0.7090323407785202
ajo	0.7229751041241574
ak	0.588272804508644
akers	0.4459522720142606
akron	0.49161655703247464
al	0.5058424163780257
al_central	0.5590905895402458
al_east	0.551088061116352
al_fayed	0.6597962507181487
al_geiberger	0.4010851647671859
al_horford	0.4605672702500171
al_qaeda	0.31321300841148014
ala	0.6267233397783474
alabama	0.504397684217226
alain	0.5609867464895677
alain_vigneault	0.5750563114386418
alamo	0.2946131182952584
alamo_bowl	0.5779782539918799
alan_gilbert	0.5304059912946384
alan_pardew	0.6407283152905436
alarms	0.2875819112966873
alarm	0.28188113746356325
alarm_bells	0.6760640688708534
alarming	0.4715421663709496
alaska	0.3641249986237741
alaska_airlines	0.16189451327784654
alaskan	0.5841563903999478
alba	0.47262934939766943
albania	0.6322735684629783
albany	0.5464892709463594
albatros	0.06999160844385288
albers	0.6813660937320228
albert	0.6742465883993087
albert_pujols	0.505525118475861
alberta	0.588402177644764
alberto	0.3967699689575813
alberto_callaspo	0.6484241198792287
albino	0.6218306962271283
albrecht	0.6754084915383578
albright	0.3535336309447179
